period,location,state,sector,fuel,generation,totalConsumptionBtu
2024,CO,Colorado,Electric Power,other renewables,37.492,0.60854
2024,CO,Colorado,Electric Power,other,-48.764,0.005
2024,CO,Colorado,Electric Power,petroleum liquids,41.8994,0.5374
2024,CO,Colorado,Electric Power,petroleum,41.8994,0.5374
2024,CO,Colorado,Electric Power,renewable,24238.32709,83.6561
2024,CO,Colorado,Electric Power,solar photovoltaic,4905.04579,16.73603
2024,CO,Colorado,Electric Power,subbituminous coal,14380.12015,155.17254
2024,CO,Colorado,Electric Power,solar,4905.04579,16.73603
2024,CO,Colorado,Electric Power,renewable waste products,74.913,1.04412
2024,CO,Colorado,Electric Power,wind,17599.272,60.04871
2024,CO,Colorado,Electric Power,onshore wind turbine,17599.272,60.04871
2024,CO,Colorado,Electric Power,waste oil and other oils,0,0
2024,CO,Colorado,Electric Power,wood and wood wastes,13.098,0.20891
2024,CO,Colorado,All Sectors,all fuels,58798.39538,420.64499
2024,CO,Colorado,All Sectors,anthracite coal,0,0
2024,CO,Colorado,All Sectors,all renewables,22628.54779,78.16135
2024,CO,Colorado,All Sectors,biomass,88.011,1.25303
2024,CO,Colorado,All Sectors,bituminous coal and synthetic coal,2097.59802,22.7317
2024,CO,Colorado,All Sectors,bituminous coal,2097.59802,22.7317
2024,CO,Colorado,All Sectors,coal, excluding waste coal,16477.71817,177.90424
2024,CO,Colorado,All Sectors,all coal products,16477.71817,177.90424
2024,CO,Colorado,All Sectors,distillate fuel oil,42.07901,0.53948
2024,CO,Colorado,All Sectors,estimated small scale solar photovoltaic,2035.48419,0
2024,CO,Colorado,All Sectors,fossil fuels,34446.59929,336.64712
2024,CO,Colorado,All Sectors,hydro-electric pumped storage,66.939,0
2024,CO,Colorado,All Sectors,conventional hydroelectric,1660.3623,5.66733
2024,CO,Colorado,All Sectors,landfill gas,37.421,0.43558
2024,CO,Colorado,All Sectors,municiapl landfill gas,37.421,0.43558
2024,CO,Colorado,All Sectors,natural gas,17926.80211,158.2034
2024,CO,Colorado,All Sectors,natural gas & other gases,17926.80211,158.2034
2024,CO,Colorado,All Sectors,biomass,37.492,0.60854
2024,CO,Colorado,All Sectors,biomass,37.492,0.60854
2024,CO,Colorado,All Sectors,other renewables,37.492,0.60854
2024,CO,Colorado,All Sectors,other,-4.053,0.16919
2024,CO,Colorado,All Sectors,petroleum liquids,42.07901,0.53948
2024,CO,Colorado,All Sectors,petroleum,42.07901,0.53948
2024,CO,Colorado,All Sectors,renewable,24288.91009,83.82868
2024,CO,Colorado,All Sectors,solar photovoltaic,4938.52679,16.85027
2024,CO,Colorado,All Sectors,subbituminous coal,14380.12015,155.17254
2024,CO,Colorado,All Sectors,solar,4938.52679,16.85027
2024,CO,Colorado,All Sectors,estimated total solar photovoltaic,6974.011,0
2024,CO,Colorado,All Sectors,estimated total solar,6974.011,0
2024,CO,Colorado,All Sectors,renewable waste products,74.913,1.04412
2024,CO,Colorado,All Sectors,wind,17602.01,60.05805
2024,CO,Colorado,All Sectors,onshore wind turbine,17602.01,60.05805
2024,CO,Colorado,All Sectors,waste oil and other oils,0,0
2024,CO,Colorado,All Sectors,wood and wood wastes,13.098,0.20891
2024,CT,Connecticut,Electric Utility,all fuels,133.81603,0.95107
2024,CT,Connecticut,Electric Utility,all renewables,1.973,0.00673
2024,CT,Connecticut,Electric Utility,biomass,0,0
2024,CT,Connecticut,Electric Utility,distillate fuel oil,3.94,0.03981
2024,CT,Connecticut,Electric Utility,estimated small scale solar photovoltaic,0,0
2024,CT,Connecticut,Electric Utility,fossil fuels,100.347,0.83688
2024,CT,Connecticut,Electric Utility,conventional hydroelectric,31.49603,0.10746
2024,CT,Connecticut,Electric Utility,landfill gas,0,0
2024,CT,Connecticut,Electric Utility,municiapl landfill gas,0,0
2024,CT,Connecticut,Electric Utility,natural gas,96.407,0.79706
2024,CT,Connecticut,Electric Utility,natural gas & other gases,96.407,0.79706
2024,CT,Connecticut,Electric Utility,petroleum liquids,3.94,0.03981
2024,CT,Connecticut,Electric Utility,petroleum,3.94,0.03981
2024,CT,Connecticut,Electric Utility,renewable,33.46903,0.11419
2024,CT,Connecticut,Electric Utility,residual fuel oil,0,0
2024,CT,Connecticut,Electric Utility,solar photovoltaic,1.973,0.00673
2024,CT,Connecticut,Electric Utility,solar,1.973,0.00673
2024,CT,Connecticut,Electric Utility,estimated total solar photovoltaic,1.973,0
2024,CT,Connecticut,Electric Utility,estimated total solar,1.973,0
2024,CT,Connecticut,Electric Utility,renewable waste products,0,0
2024,CT,Connecticut,IPP Non-CHP,all fuels,43621.83895,374.25781
2024,CT,Connecticut,IPP Non-CHP,all renewables,1029.8906,10.55972
2024,CT,Connecticut,IPP Non-CHP,biomass,550.88786,8.92537
2024,CT,Connecticut,IPP Non-CHP,bituminous coal and synthetic coal,0,0
2024,CT,Connecticut,IPP Non-CHP,bituminous coal,0,0
2024,CT,Connecticut,IPP Non-CHP,coal, excluding waste coal,0,0
2024,CT,Connecticut,IPP Non-CHP,all coal products,0,0
2024,CT,Connecticut,IPP Non-CHP,distillate fuel oil,22.35587,0.20411
2024,CT,Connecticut,IPP Non-CHP,fossil fuels,24955.70045,178.59314
2024,CT,Connecticut,IPP Non-CHP,hydro-electric pumped storage,4.514,0
2024,CT,Connecticut,IPP Non-CHP,conventional hydroelectric,337.3279,1.15097
2024,CT,Connecticut,IPP Non-CHP,landfill gas,4.725,0.06246
2024,CT,Connecticut,IPP Non-CHP,municiapl landfill gas,351.74286,6.43124
2024,CT,Connecticut,IPP Non-CHP,biogenic municipal solid waste,347.01786,6.36878
2024,CT,Connecticut,IPP Non-CHP,natural gas,24880.44462,177.6541
2024,CT,Connecticut,IPP Non-CHP,natural gas & other gases,24880.44462,177.6541
2024,CT,Connecticut,IPP Non-CHP,nuclear,16870.305,176.16988
2024,CT,Connecticut,IPP Non-CHP,biomass,1.06477,0.01575
2024,CT,Connecticut,IPP Non-CHP,biomass,348.08262,6.38453
2024,CT,Connecticut,IPP Non-CHP,other renewables,1.06477,0.01575
2024,CT,Connecticut,IPP Non-CHP,other,424.10101,7.7841
2024,CT,Connecticut,IPP Non-CHP,petroleum coke,0,0
2024,CT,Connecticut,IPP Non-CHP,petroleum liquids,75.25584,0.93904
2024,CT,Connecticut,IPP Non-CHP,petroleum,75.25584,0.93904
2024,CT,Connecticut,IPP Non-CHP,renewable,1367.2185,11.71069
2024,CT,Connecticut,IPP Non-CHP,residual fuel oil,39.89522,0.58434
2024,CT,Connecticut,IPP Non-CHP,solar photovoltaic,468.55274,1.5987
2024,CT,Connecticut,IPP Non-CHP,solar,468.55274,1.5987
2024,CT,Connecticut,IPP Non-CHP,renewable waste products,352.80762,6.44699
2024,CT,Connecticut,IPP Non-CHP,wind,10.45,0.03566
2024,CT,Connecticut,IPP Non-CHP,onshore wind turbine,10.45,0.03566
2024,CT,Connecticut,IPP Non-CHP,waste oil and other oils,13.00475,0.1506
2024,CT,Connecticut,IPP Non-CHP,wood and wood wastes,198.08024,2.47838
2024,CT,Connecticut,IPP CHP,all fuels,160.42083,1.70233
2024,CT,Connecticut,IPP CHP,distillate fuel oil,0.08832,0.00099
2024,CT,Connecticut,IPP CHP,fossil fuels,160.42083,1.70233
2024,CT,Connecticut,IPP CHP,natural gas,160.33251,1.70133
2024,CT,Connecticut,IPP CHP,natural gas & other gases,160.33251,1.70133
2024,CT,Connecticut,IPP CHP,petroleum liquids,0.08832,0.00099
2024,CT,Connecticut,IPP CHP,petroleum,0.08832,0.00099
2024,CT,Connecticut,Commercial Non-CHP,all fuels,-95.70167,0.18424
2024,CT,Connecticut,Commercial Non-CHP,all renewables,5.87933,0.02006
2024,CT,Connecticut,Commercial Non-CHP,distillate fuel oil,-62.289,0.00092
2024,CT,Connecticut,Commercial Non-CHP,fossil fuels,-101.581,0.16418
2024,CT,Connecticut,Commercial Non-CHP,natural gas,-39.292,0.16326
2024,CT,Connecticut,Commercial Non-CHP,natural gas & other gases,-39.292,0.16326
2024,CT,Connecticut,Commercial Non-CHP,petroleum liquids,-62.289,0.00092
2024,CT,Connecticut,Commercial Non-CHP,petroleum,-62.289,0.00092
2024,CT,Connecticut,Commercial Non-CHP,renewable,5.87933,0.02006
2024,CT,Connecticut,Commercial Non-CHP,solar photovoltaic,5.87933,0.02006
2024,CT,Connecticut,Commercial Non-CHP,solar,5.87933,0.02006
2024,CT,Connecticut,Commercial CHP,all fuels,284.85516,3.80121
2024,CT,Connecticut,Commercial CHP,distillate fuel oil,0.39731,0.0044
2024,CT,Connecticut,Commercial CHP,fossil fuels,284.85516,3.80121
2024,CT,Connecticut,Commercial CHP,natural gas,284.45785,3.79681
2024,CT,Connecticut,Commercial CHP,natural gas & other gases,284.45785,3.79681
2024,CT,Connecticut,Commercial CHP,petroleum liquids,0.39731,0.0044
2024,CT,Connecticut,Commercial CHP,petroleum,0.39731,0.0044
2024,CT,Connecticut,Industrial Non-CHP,all fuels,36.3237,0.51662
2024,CT,Connecticut,Industrial Non-CHP,fossil fuels,36.3237,0.51662
2024,CT,Connecticut,Industrial Non-CHP,natural gas,36.3237,0.51662
2024,CT,Connecticut,Industrial Non-CHP,natural gas & other gases,36.3237,0.51662
2024,CT,Connecticut,Industrial CHP,all fuels,619.85939,8.52764
2024,CT,Connecticut,Industrial CHP,all renewables,0.026,0.00009
2024,CT,Connecticut,Industrial CHP,distillate fuel oil,2.16393,0.10355
2024,CT,Connecticut,Industrial CHP,fossil fuels,619.83339,8.52755
2024,CT,Connecticut,Industrial CHP,natural gas,617.66946,8.424
2024,CT,Connecticut,Industrial CHP,natural gas & other gases,617.66946,8.424
2024,CT,Connecticut,Industrial CHP,petroleum liquids,2.16393,0.10355
2024,CT,Connecticut,Industrial CHP,petroleum,2.16393,0.10355
2024,CT,Connecticut,Industrial CHP,renewable,0.026,0.00009
2024,CT,Connecticut,Industrial CHP,residual fuel oil,0,0
2024,CT,Connecticut,Industrial CHP,solar photovoltaic,0.026,0.00009
2024,CT,Connecticut,Industrial CHP,solar,0.026,0.00009
2024,CT,Connecticut,Industrial CHP,waste oil and other oils,0,0
2024,CT,Connecticut,Residential,estimated small scale solar photovoltaic,969.94366,0
2024,CT,Connecticut,Residential,estimated total solar photovoltaic,969.94366,0
2024,CT,Connecticut,Residential,estimated total solar,969.94366,0
2024,CT,Connecticut,Electric Power Sector Non-CHP,all fuels,43755.65498,375.20888
2024,CT,Connecticut,Electric Power Sector Non-CHP,all renewables,1031.8636,10.56645
2024,CT,Connecticut,Electric Power Sector Non-CHP,biomass,550.88786,8.92537
2024,CT,Connecticut,Electric Power Sector Non-CHP,bituminous coal and synthetic coal,0,0
2024,CT,Connecticut,Electric Power Sector Non-CHP,bituminous coal,0,0
2024,CT,Connecticut,Electric Power Sector Non-CHP,coal, excluding waste coal,0,0
2024,CT,Connecticut,Electric Power Sector Non-CHP,all coal products,0,0
2024,CT,Connecticut,Electric Power Sector Non-CHP,distillate fuel oil,26.29587,0.24392
2024,CT,Connecticut,Electric Power Sector Non-CHP,fossil fuels,25056.04745,179.43002
2024,CT,Connecticut,Electric Power Sector Non-CHP,hydro-electric pumped storage,4.514,0
2024,CT,Connecticut,Electric Power Sector Non-CHP,conventional hydroelectric,368.82393,1.25844
2024,CT,Connecticut,Electric Power Sector Non-CHP,landfill gas,4.725,0.06246
2024,CT,Connecticut,Electric Power Sector Non-CHP,municiapl landfill gas,351.74286,6.43124
2024,CT,Connecticut,Electric Power Sector Non-CHP,biogenic municipal solid waste,347.01786,6.36878
2024,CT,Connecticut,Electric Power Sector Non-CHP,natural gas,24976.85162,178.45116
2024,CT,Connecticut,Electric Power Sector Non-CHP,natural gas & other gases,24976.85162,178.45116
2024,CT,Connecticut,Electric Power Sector Non-CHP,nuclear,16870.305,176.16988
2024,CT,Connecticut,Electric Power Sector Non-CHP,biomass,1.06477,0.01575
2024,CT,Connecticut,Electric Power Sector Non-CHP,biomass,348.08262,6.38453
2024,CT,Connecticut,Electric Power Sector Non-CHP,other renewables,1.06477,0.01575
2024,CT,Connecticut,Electric Power Sector Non-CHP,other,424.10101,7.7841
2024,CT,Connecticut,Electric Power Sector Non-CHP,petroleum coke,0,0
2024,CT,Connecticut,Electric Power Sector Non-CHP,petroleum liquids,79.19584,0.97886
2024,CT,Connecticut,Electric Power Sector Non-CHP,petroleum,79.19584,0.97886
2024,CT,Connecticut,Electric Power Sector Non-CHP,renewable,1400.68753,11.82489
2024,CT,Connecticut,Electric Power Sector Non-CHP,residual fuel oil,39.89522,0.58434
2024,CT,Connecticut,Electric Power Sector Non-CHP,solar photovoltaic,470.52574,1.60543
2024,CT,Connecticut,Electric Power Sector Non-CHP,solar,470.52574,1.60543
2024,CT,Connecticut,Electric Power Sector Non-CHP,renewable waste products,352.80762,6.44699
2024,CT,Connecticut,Electric Power Sector Non-CHP,wind,10.45,0.03566
2024,CT,Connecticut,Electric Power Sector Non-CHP,onshore wind turbine,10.45,0.03566
2024,CT,Connecticut,Electric Power Sector Non-CHP,waste oil and other oils,13.00475,0.1506
2024,CT,Connecticut,Electric Power Sector Non-CHP,wood and wood wastes,198.08024,2.47838
2024,CT,Connecticut,Independent Power Producers,all fuels,43782.25978,375.96014
2024,CT,Connecticut,Independent Power Producers,all renewables,1029.8906,10.55972
2024,CT,Connecticut,Independent Power Producers,biomass,550.88786,8.92537
2024,CT,Connecticut,Independent Power Producers,bituminous coal and synthetic coal,0,0
2024,CT,Connecticut,Independent Power Producers,bituminous coal,0,0
2024,CT,Connecticut,Independent Power Producers,coal, excluding waste coal,0,0
2024,CT,Connecticut,Independent Power Producers,all coal products,0,0
2024,CT,Connecticut,Independent Power Producers,distillate fuel oil,22.44419,0.2051
2024,CT,Connecticut,Independent Power Producers,estimated small scale solar photovoltaic,0,0
2024,CT,Connecticut,Independent Power Producers,fossil fuels,25116.12128,180.29547
2024,CT,Connecticut,Independent Power Producers,hydro-electric pumped storage,4.514,0
2024,CT,Connecticut,Independent Power Producers,conventional hydroelectric,337.3279,1.15097
2024,CT,Connecticut,Independent Power Producers,landfill gas,4.725,0.06246
2024,CT,Connecticut,Independent Power Producers,municiapl landfill gas,351.74286,6.43124
2024,CT,Connecticut,Independent Power Producers,biogenic municipal solid waste,347.01786,6.36878
2024,CT,Connecticut,Independent Power Producers,natural gas,25040.77713,179.35543
2024,CT,Connecticut,Independent Power Producers,natural gas & other gases,25040.77713,179.35543
2024,CT,Connecticut,Independent Power Producers,nuclear,16870.305,176.16988
2024,CT,Connecticut,Independent Power Producers,biomass,1.06477,0.01575
2024,CT,Connecticut,Independent Power Producers,biomass,348.08262,6.38453
2024,CT,Connecticut,Independent Power Producers,other renewables,1.06477,0.01575
2024,CT,Connecticut,Independent Power Producers,other,424.10101,7.7841
2024,CT,Connecticut,Independent Power Producers,petroleum coke,0,0
2024,CT,Connecticut,Independent Power Producers,petroleum liquids,75.34415,0.94004
2024,CT,Connecticut,Independent Power Producers,petroleum,75.34415,0.94004
2024,CT,Connecticut,Independent Power Producers,renewable,1367.2185,11.71069
2024,CT,Connecticut,Independent Power Producers,residual fuel oil,39.89522,0.58434
2024,CT,Connecticut,Independent Power Producers,solar photovoltaic,468.55274,1.5987
2024,CT,Connecticut,Independent Power Producers,solar,468.55274,1.5987
2024,CT,Connecticut,Independent Power Producers,estimated total solar photovoltaic,468.55274,0
2024,CT,Connecticut,Independent Power Producers,estimated total solar,468.55274,0
2024,CT,Connecticut,Independent Power Producers,renewable waste products,352.80762,6.44699
2024,CT,Connecticut,Independent Power Producers,wind,10.45,0.03566
2024,CT,Connecticut,Independent Power Producers,onshore wind turbine,10.45,0.03566
2024,CT,Connecticut,Independent Power Producers,waste oil and other oils,13.00475,0.1506
2024,CT,Connecticut,Independent Power Producers,wood and wood wastes,198.08024,2.47838
2024,CT,Connecticut,All Commercial,all fuels,189.15349,3.98545
2024,CT,Connecticut,All Commercial,all renewables,5.87933,0.02006
2024,CT,Connecticut,All Commercial,distillate fuel oil,-61.89169,0.00532
2024,CT,Connecticut,All Commercial,estimated small scale solar photovoltaic,427.31744,0
2024,CT,Connecticut,All Commercial,fossil fuels,183.27416,3.96539
2024,CT,Connecticut,All Commercial,natural gas,245.16585,3.96007
2024,CT,Connecticut,All Commercial,natural gas & other gases,245.16585,3.96007
2024,CT,Connecticut,All Commercial,petroleum liquids,-61.89169,0.00532
2024,CT,Connecticut,All Commercial,petroleum,-61.89169,0.00532
2024,CT,Connecticut,All Commercial,renewable,5.87933,0.02006
2024,CT,Connecticut,All Commercial,solar photovoltaic,5.87933,0.02006
2024,CT,Connecticut,All Commercial,solar,5.87933,0.02006
2024,CT,Connecticut,All Commercial,estimated total solar photovoltaic,433.19678,0
2024,CT,Connecticut,All Commercial,estimated total solar,433.19678,0
2024,CT,Connecticut,All Industrial,all fuels,656.18309,9.04426
2024,CT,Connecticut,All Industrial,all renewables,0.026,0.00009
2024,CT,Connecticut,All Industrial,distillate fuel oil,2.16393,0.10355
2024,CT,Connecticut,All Industrial,estimated small scale solar photovoltaic,60.97397,0
2024,CT,Connecticut,All Industrial,fossil fuels,656.15709,9.04418
